Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Dereck Rodriguez","SFG",1,6,9,9,1,0,0.16666667,0.16666667,0,0.4,3,0.5,1,4.191419792175293,6.119696852564812,14509
"Total","Jose Leclerc","TEX",1.2,9,16.19999997,10.79999998,1.5,0,0.33333333,0.22222222,0.11111111,0.28571429,2.4,0.5,0.75,3.191419792175293,4.348386026095072,14524
"Total","Jorge Lopez","2 Tms",39,170,8.07692308,3.46153846,2.33333333,1.84615385,0.20588235,0.08823529,0.11764706,0.24666667,1.33333333,0.26363636,0.60747664,5.343756565373983,4.579834469562396,14527
"Total","Carlos Estevez","COL",20,88,9,2.7,3.33333333,1.8,0.22727273,0.06818182,0.15909091,0.27160494,1.4,0.31578947,0.81196581,4.818088849376606,4.895301294069457,14542
"Total","Dakota Bacus","WSN",2.2,15,3.375,10.12499999,0.33333333,0,0.06666667,0.2,-0.13333333,0.25,2.25,0.27272727,1,5.816419792175293,7.262627582378422,14545
"Total","Jose Ruiz","CHW",12.2,51,4.97368421,2.84210526,1.75,2.13157895,0.1372549,0.07843137,0.05882353,0.19148936,1.02631579,0.16216216,0.79545455,6.06713293820924,5.250769770844148,14552
"Total","Wyatt Mathisen","ARI",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,8.374152035160328,14555
"Total","James Hoyt","2 Tms",4.1,22,8.30769229,8.30769229,1,0,0.18181818,0.18181818,0,0.27777778,2.07692307,0.35714286,1,4.106213537191693,5.44117457860284,14605
"Total","Rowan Wick","CHC",7.2,36,8.2173913,5.86956521,1.4,0,0.19444444,0.13888889,0.05555555,0.29032258,1.82608696,0.375,0.92857143,3.321854572175293,4.830940969158603,14646
"Total","Chi Chi Gonzalez","COL",34.2,155,4.67307692,3.375,1.38461538,1.03846154,0.11612903,0.08387097,0.03225806,0.30215827,1.58653846,0.3220339,0.79766537,4.909619297399459,5.057774503057877,14663
"Total","Dillon Maples","CHC",11,49,13.09090909,7.36363636,1.77777778,0,0.32653061,0.18367347,0.14285714,0.11111111,1.18181818,0.19047619,0.75,3.504478583906216,4.456582752338022,14672
"Total","Duane Underwood Jr.","2 Tms",25.1,109,8.88157895,2.84210526,3.125,2.13157895,0.2293578,0.0733945,0.1559633,0.27272727,1.38157895,0.30434783,0.65217391,5.331301526951289,4.337087233252075,14677
"Total","Tzu-Wei Lin","BOS",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1914197921752927,6.083835368297493,14678
"Total","Luis Perdomo","SDP",9.1,37,8.67857143,6.75,1.28571429,0,0.24324324,0.18918919,0.05405405,0.1,1.07142857,0.14285714,0.9,3.5128483621752933,4.339252818466456,14682
"Total","Harold Castro","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,14691
"Total","Keone Kela","2 Tms",8,32,12.375,1.125,11,3.375,0.34375,0.03125,0.3125,0.19354839,0.875,0.17647059,0.71428571,5.642065874757948,2.776468904214683,14696
"Total","Brady Lail","2 Tms",8.2,37,5.19230769,3.11538461,1.66666667,2.07692308,0.13513514,0.08108108,0.05405406,0.23529412,1.26923077,0.22222222,0.85365854,6.071893584678714,6.144628972263292,14707
"Total","Edwin Diaz","NYM",24,103,15.375,5.25,2.92857143,0.375,0.39805825,0.13592233,0.26213592,0.1954023,1.29166667,0.35555556,0.82278481,2.289499473571778,3.05277813859284,14710
"Total","Ty Buttrey","LAA",11.2,52,5.4,4.62857143,1.16666667,2.31428571,0.13461538,0.11538462,0.01923076,0.27272727,1.54285714,0.25,0.65217391,6.877134072175293,5.848209406740777,14719
"Total","Paul Blackburn","OAK",1,7,9,18,0.5,0,0.14285714,0.28571429,-0.14285715,0.4,4,0.5,0.25,7.191419792175293,11.04797391295433,14739
"Total","Emilio Pagan","SDP",23,92,11.73913043,4.30434783,2.72727273,0.7826087,0.32608696,0.11956522,0.20652174,0.16049383,1.04347826,0.2244898,0.80188679,3.119070465854688,4.141024465629185,14771
"Total","Buck Farmer","DET",14.1,70,3.76744186,5.02325582,0.75,2.51162791,0.08571429,0.11428571,-0.02857142,0.31666667,1.88372093,0.28846154,0.8411215,7.645267101594457,6.47144678151926,14814
"Total","Dylan Covey","BOS",5.1,21,3.375,1.6875,2,0,0.0952381,0.04761905,0.04761905,0.3,1.3125,0.33333333,0.42857143,3.003919792175293,4.450127588254125,14825
"Total","Bobby Wahl","MIL",0.2,5,0,0,0,13.49999993,0,0,0,0.6,4.49999998,0.5,0.625,22.69141969217529,11.868666520541893,14832
"Total","Michael Lorenzen","CIN",18,77,8,3.5,2.28571429,0,0.20779221,0.09090909,0.11688312,0.25,1.33333333,0.31481481,0.79166667,2.580308682175293,3.5444472112589414,14843
"Total","Joe Mantiply","ARI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,14857
"Total","Zack Godley","2 Tms",15,75,8.4,6.6,1.27272727,2.4,0.18666667,0.14666667,0.04,0.29032258,1.93333333,0.31111111,0.69672131,7.188054752349854,6.163872362176578,14862
"Total","Pat Valaika","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,14885
"Total","Taylor Williams","2 Tms",10,41,10.8,4.5,2.4,0,0.29268293,0.12195122,0.17073171,0.17142857,1.1,0.26086957,0.75,2.577062288902138,4.275961091599797,14899
"Total","Jon Gray","COL",60,265,5.25,3.6,1.45833333,1.5,0.13207547,0.09056604,0.04150943,0.24680851,1.36666667,0.24870466,0.53521127,5.509414524499233,5.479706894023871,14916
"Total","Reyes Moronta","SFG",1.2,5,5.39999999,0,1,0,0.2,0,0.2,0,0,0,1,1.937579154968262,4.032208315728976,14966
"Total","Tyler Webb","STL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,14974
"Total","Chad Kuhl","PIT",36,153,9.25,6.25,1.48,1.75,0.24183007,0.16339869,0.07843138,0.224,1.47222222,0.25,0.76388889,5.7335151928735355,5.024610098782513,14975
"Total","Giovanny Gallegos","STL",21.1,79,10.546875,2.53125,4.16666667,0.84375,0.3164557,0.07594937,0.24050633,0.15068493,0.796875,0.19565217,0.56338028,2.870630574230323,3.731683007776444,14986
"Total","Scott Barlow","KCR",27.2,123,11.38554217,4.55421687,2.5,0.97590361,0.28455285,0.11382114,0.17073171,0.21904762,1.3373494,0.29850746,0.76086957,3.9974464795147964,4.181263939037331,14993
"Total","Yacksel Rios","2 Tms",3,10,3,3,1,0,0.1,0.1,0,0.11111111,0.66666667,0.125,1,3.5187708292121123,4.804288872805125,15007
"Total","Kyle Finnegan","WSN",18.1,90,10.30909091,7.85454546,1.3125,0.98181818,0.23333333,0.17777778,0.05555555,0.22972973,1.8,0.29411765,0.82781457,4.9124013252683465,4.9722174114073425,15009
"Total","Corey Knebel","2 Tms",9.2,47,8.37931035,7.44827587,1.125,1.86206897,0.19148936,0.17021277,0.02127659,0.25641026,1.86206897,0.28571429,0.65789474,6.488768606307337,6.192836680938748,15010
"Total","Alex Reyes","STL",22.1,98,10.47761194,9.26865671,1.13043478,0,0.26530612,0.23469388,0.03061224,0.13333333,1.47761194,0.20408163,0.90909091,3.9196665665727894,5.7127849001892805,15015
"Total","Chase De Jong","2 Tms",11.1,52,10.32352941,3.97058824,2.6,2.38235294,0.25,0.09615385,0.15384615,0.26666667,1.5,0.3,0.43478261,5.893459400949405,5.029429235192549,15036
"Total","German Marquez","COL",79.2,350,8.24686192,4.06694561,2.02777778,0.45188285,0.20857143,0.10285714,0.10571429,0.25320513,1.44351464,0.3164557,0.70383912,3.3428223518484477,4.050367543052902,15038
"Total","Lou Trivino","OAK",18.2,84,9.64285715,4.33928572,2.22222222,1.44642857,0.23809524,0.10714286,0.13095238,0.24,1.44642857,0.28846154,0.87719298,4.554472293720371,4.339784225017216,15043
"Total","Trevor Gott","SFG",4,22,9,4.5,2,6.75,0.18181818,0.09090909,0.09090909,0.35,2.25,0.30769231,1,12.441419792175292,7.03004317805171,15046
"Total","Austin Voth","WSN",34.1,160,5.50485437,4.45631068,1.23529412,2.09708738,0.13125,0.10625,0.025,0.30496454,1.74757282,0.30973451,0.86345382,6.551242485382659,6.199602793347887,15047
"Total","Silvino Bracho","ARI",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,2.5,42.19142018217529,8.976251031192163,15051
"Total","Yency Almonte","COL",22.1,102,6.44776119,4.02985075,1.6,1.6119403,0.15686275,0.09803922,0.05882353,0.31460674,1.70149254,0.34285714,0.55232558,5.679596283769897,5.263429007421346,15068
"Total","Kyle McGowin","WSN",9,39,9,5,1.8,1,0.23076923,0.12820513,0.1025641,0.18181818,1.22222222,0.2173913,0.75471698,4.599970474037272,5.309250487552749,15071
"Total","Hunter Wood","TEX",1.1,5,20.25000005,0,3,6.75000002,0.6,0,0.6,0.2,0.75,0,2.5,8.387579164968262,1.2558656034514433,15091
"Total","Ben Heller","NYY",3.1,15,10.80000001,5.40000001,2,2.7,0.26666667,0.13333333,0.13333334,0.23076923,1.5,0.25,1,6.491419792175293,4.326869147661309,15100
"Total","Luke Farrell","2 Tms",7.2,30,9.39130436,1.17391304,8,1.17391304,0.26666667,0.03333333,0.23333334,0.21428571,0.91304348,0.26315789,0.90909091,3.5452697858481987,3.5148691391622626,15101
"Total","Drew Anderson","CHW",0.2,5,13.49999993,26.99999987,0.5,0,0.2,0.4,-0.2,0.33333333,4.49999998,0.5,0.33333333,9.191419762175293,12.083835338297492,15130
"Total","Jake Newberry","KCR",10.1,49,9.58064516,6.96774193,1.375,0.87096774,0.2244898,0.16326531,0.06122449,0.33333333,2.03225806,0.42857143,0.67961165,4.924671298420458,4.955173236418442,15136
"Total","Ashton Goudeau","2 Tms",7,23,3.85714286,0,3,1.28571429,0.13043478,0,0.13043478,0.23809524,0.71428571,0.21052632,0.55555556,4.173472913131921,3.418202661925932,15139
"Total","Justin Topa","MIL",2.2,11,20.24999997,0,6,3.375,0.54545455,0,0.54545455,0.27272727,1.125,0.5,0.625,3.566419792175293,0.1376275912846725,15145
"Total","Jimmy Yacabonis","SEA",1.2,9,5.39999999,10.79999998,0.5,0,0.11111111,0.22222222,-0.11111111,0.16666667,1.8,0.2,1,7.391419782175293,9.705352251614851,15157
"Total","Glenn Sparkman","KCR",1.1,9,0,6.75000002,0,0,0,0.11111111,-0.11111111,0.57142857,3.75000001,0.5,0.4,5.441419802175293,11.226250993430927,15200
"Total","Tyler Bashlor","PIT",4.1,19,8.30769231,4.15384616,2,2.07692308,0.21052632,0.10526316,0.10526316,0.29411765,1.61538462,0.33333333,0.71428571,5.729881332175293,4.509829387395164,15203
"Total","Aaron Slegers","2 Tms",15,69,6,4.8,1.25,0.6,0.14492754,0.11594203,0.02898551,0.27118644,1.6,0.3,0.75221239,4.305609784513647,5.318486112699288,15231
"Total","Cody Reed","TBR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,15232
"Total","Kevin McCarthy","KCR",2.1,13,0,3.85714286,0,3.85714286,0,0.07692308,-0.07692308,0.33333333,2.14285715,0.27272727,0.83333333,10.048562662175293,8.609156357892457,15240
"Total","Cole Sulser","BAL",23.2,89,11.4084507,4.18309859,2.72727273,0,0.33707865,0.12359551,0.21348314,0.11688312,0.84507042,0.1875,0.65,2.0263085194862684,3.7064271345563027,15256
"Total","Keynan Middleton","2 Tms",11.2,48,7.71428571,5.4,1.42857143,0,0.20833333,0.14583333,0.0625,0.175,1.2,0.22580645,0.92857143,3.2448296998603046,5.717014205585677,15264
"Total","Adam Cimber","2 Tms",15,62,6.6,4.8,1.375,0,0.17741935,0.12903226,0.04838709,0.18518519,1.2,0.23255814,0.88888889,3.28526998822347,6.034841691454252,15288
"Total","Andrew Heaney","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,15423
"Total","Matthew Boyd","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,15440
"Total","Mike Mayers","LAA",31,128,14.51612903,3.48387097,4.16666667,0.87096774,0.390625,0.09375,0.296875,0.18103448,1.06451613,0.28571429,0.90277778,2.3606530556946987,3.0609465644244227,15451
"Total","Nick Pivetta","2 Tms",29,130,10.55172414,5.27586207,2,1.24137931,0.26153846,0.13076923,0.13076923,0.24324324,1.51724138,0.31081081,0.83756345,4.459063427149028,4.5822798189418075,15454
"Total","Jose De Leon","CIN",10.2,61,13.5,12.65625,1.06666667,3.375,0.26229508,0.24590164,0.01639344,0.2826087,2.625,0.34615385,0.53571429,9.246471834178008,6.36945281523798,15463
"Total","Marco Gonzales","SEA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1644994735717775,3.1644994735717775,15467
"Total","Lucas Giolito","CHW",78,316,12.23076923,4.15384615,2.94444444,0.92307692,0.33544304,0.11392405,0.22151899,0.17266187,1.07692308,0.24242424,0.74525745,3.2050318073105095,3.381242015499335,15474
"Total","Antonio Senzatela","COL",73.2,312,4.15384615,2.68778281,1.54545455,0.73303167,0.10897436,0.07051282,0.03846154,0.27112676,1.3438914,0.28979592,0.77405858,4.402351632896325,4.999181350112398,15488
"Total","Kohl Stewart","CHC",6,23,6,1.5,4,1.5,0.17391304,0.04347826,0.13043478,0.28571429,1.16666667,0.29411765,0.89285714,4.470912484968262,3.1770079726974174,15502
"Total","Hunter Harvey","BAL",3.1,14,8.10000001,2.7,3,0,0.21428571,0.07142857,0.14285714,0.23076923,1.2,0.3,1,2.2860357285030473,3.4430019649937247,15507
"Total","Kendall Graveman","SEA",15.1,56,6.45652174,3.52173913,1.83333333,0,0.19642857,0.10714286,0.08928571,0.125,0.7826087,0.15789474,0.92307692,3.102793429475057,4.438447990524423,15514
"Total","Eric Yardley","MIL",14.1,67,6.27906977,5.02325582,1.25,0,0.14925373,0.11940299,0.02985074,0.32142857,1.81395349,0.375,0.81481481,3.664766588067511,5.44619845994446,15538
"Total","Tyler Rogers","SFG",25.2,105,4.55844156,1.75324675,2.6,0.35064935,0.12380952,0.04761905,0.07619047,0.17021277,0.81818182,0.1875,0.78125,3.9377768066046404,4.501236565640388,15541
"Total","Chad Green","NYY",24.1,92,9.61643836,2.95890411,3.25,1.47945205,0.2826087,0.08695652,0.19565218,0.12048193,0.73972603,0.11111111,0.80645161,4.150432072087695,4.342341331629007,15552
"Total","Nick Wittgren","CLE",19.2,82,9.15254237,2.74576271,3.33333333,1.37288136,0.24390244,0.07317073,0.17073171,0.22972973,1.16949153,0.26923077,0.50505051,4.1892053255455295,4.004018624873149,15594
"Total","Phillips Valdez","BOS",18,81,10,6.5,1.53846154,0,0.24691358,0.16049383,0.08641975,0.24242424,1.61111111,0.33333333,0.72413793,3.1179173531062827,4.577076680461566,15605
"Total","Willians Astudillo","MIN",1.1,3,0,0,0,0,0,0,0,0,0,0,1,3.1375791549682615,4.446722384834852,15608
"Total","Miguel Castro","2 Tms",19.2,91,13.72881356,5.94915254,2.30769231,1.37288136,0.32967033,0.14285714,0.18681319,0.23376623,1.57627119,0.34090909,0.79136691,4.2272770411165626,3.818116826461356,15684
"Total","Luis Castillo","CIN",64.2,299,10.29896907,4.45360825,2.3125,1.11340206,0.24749164,0.10702341,0.14046823,0.27651515,1.62371134,0.35135135,0.65031983,3.9705658869774423,3.926043937478714,15689
"Total","Jimmy Cordero","CHW",11,61,7.36363636,4.90909091,1.5,1.63636364,0.14754098,0.09836066,0.04918032,0.42592593,2.63636364,0.48837209,0.88235294,5.827783432175293,6.444211612777277,15690
"Total","Brad Keller","KCR",65.2,288,7.26395939,3.97461929,1.82758621,0.95939086,0.18402778,0.10069444,0.08333334,0.26190476,1.44670051,0.30102041,0.77097506,4.397592059481327,4.21604036740326,15734
"Total","Joe Jimenez","DET",11.2,62,9.25714286,10.02857143,0.92307692,2.31428572,0.19354839,0.20967742,-0.01612903,0.30434783,2.31428572,0.34375,0.72580645,8.323508814743116,7.743433246078551,15761
"Total","Masahiro Tanaka","NYY",26.2,101,8.1,1.35,6,2.025,0.23762376,0.03960396,0.1980198,0.1875,0.825,0.18181818,0.61643836,4.878919792175293,4.557093823530434,15764
"Total","Devin Williams","MIL",27.1,111,13.82926829,5.92682927,2.33333333,1.31707317,0.37837838,0.16216216,0.21621622,0.14444444,1.13414634,0.19148936,0.90551181,3.975286861800376,3.2052813402300315,15816
"Total","Zack Littell","2 Tms",9,33,5,3,1.66666667,2,0.15151515,0.09090909,0.06060606,0.26666667,1.22222222,0.26086957,0.97560976,5.939286107060276,4.468944814801216,15823
"Total","Adam Plutko","2 Tms",20,91,5.85,2.25,2.6,0.9,0.14285714,0.05494505,0.08791209,0.29268293,1.45,0.32352941,0.89041096,4.370780881236958,5.747993325929808,15846
"Total","Wander Suero","WSN",20,83,9.45,4.05,2.33333333,0.9,0.25301205,0.10843373,0.14457832,0.20547945,1.2,0.26,0.94594595,3.870780881236958,3.8748866339434853,15855
"Total","Stephen Tarpley","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1644994735717775,3.1644994735717775,15859
"Total","Sean Manaea","OAK",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,15873
"Total","Ryne Stanek","2 Tms",11,53,9.81818182,9,1.09090909,3.27272727,0.22641509,0.20754717,0.01886792,0.21428571,1.81818182,0.19230769,0.90277778,8.689559842795223,7.536405150801787,15947
"Total","Travis Demeritte","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,15958
"Total","Keury Mella","ARI",3,11,3,3,1,0,0.09090909,0.09090909,0,0.2,1,0.22222222,1,3.5247531221752935,6.095789206027986,15964
"Total","Stevie Wilkerson","BAL",0.2,4,0,0,0,13.49999993,0,0,0,0.5,2.99999999,0.33333333,1,22.63757905496826,8.374152035160328,16041
"Total","Stefan Crichton","ARI",13.2,66,5.92682927,7.24390244,0.81818182,0.65853659,0.13636364,0.16666667,-0.03030303,0.25,1.75609756,0.28571429,0.8203125,5.8777258818047,7.614653713373475,16058
"Total","Nick Burdi","PIT",1,5,18,9,2,0,0.4,0.2,0.2,0.25,2,0.5,1,2.191419792175293,6.047973912954331,16074
"Total","Cy Sneed","HOU",6.1,39,8.52631579,14.21052632,0.6,2.84210526,0.15384615,0.25641026,-0.10256411,0.35714286,3.15789474,0.38095238,0.87209302,10.138788212175292,9.078173048520192,16106
"Total","Daniel Ponce de Leon","STL",27.1,122,10.53658537,5.59756098,1.88235294,1.64634146,0.26229508,0.13934426,0.12295082,0.2038835,1.3902439,0.24242424,0.75757576,5.293673218072757,5.304526779349636,16110
"Total","Jordan Romano","TOR",14.2,54,15.95454546,3.06818182,5.2,0.61363636,0.48148148,0.09259259,0.38888889,0.10204082,0.68181818,0.18181818,0.93023256,1.528135833571778,2.013217503596022,16122
"Total","John Curtiss","2 Tms",21,81,9.42857143,0.42857143,22,0.42857143,0.27160494,0.01234568,0.25925926,0.20512821,0.80952381,0.27272727,0.73863636,2.1164531169187306,2.9713665690128455,16128
"Total","David Hess","BAL",3.1,14,0,2.7,0,0,0,0.07142857,-0.07142857,0.30769231,1.5,0.30769231,0.6,4.0914197921752935,6.405352267856648,16130
"Total","Justin Shafer","MIA",1.2,12,5.39999999,0,1,5.39999999,0.08333333,0,0.08333333,0.6,3.59999999,0.55555556,0.53571429,11.591419772175293,10.733217194493967,16132
"Total","Aaron Nola","PHI",62,271,10.4516129,3.48387097,3,1.16129032,0.26568266,0.08856089,0.17712177,0.23966942,1.32258065,0.30487805,0.63685637,3.8263687251575433,3.7592984783902708,16149
"Total","Brandon Woodruff","MIL",82.2,321,11.10483871,2.06854839,5.36842105,0.76209677,0.31775701,0.05919003,0.25856698,0.17725753,0.87096774,0.24210526,0.76687117,2.598773375039247,2.9910533545078817,16162
"Total","Spencer Turnbull","DET",57,242,7.73684211,3.94736842,1.96,0.31578947,0.20247934,0.10330579,0.09917355,0.2,1.1754386,0.24691358,0.76246334,3.4309633676108056,4.433023241685148,16207
"Total","Tejay Antone","CIN",33.1,131,10.26,4.05,2.53333333,1.08,0.29007634,0.11450382,0.17557252,0.16964286,1.02,0.21126761,0.85987261,4.066653099062966,3.6362064216039514,16233
"Total","Kyle Freeland","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,16256
"Total","Aaron Bummer","CHW",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,16258
"Total","John Means","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,16269
"Total","Alex Blandino","CIN",2,10,0,9,0,4.5,0,0.2,-0.2,0.375,2.5,0.28571429,0.27777778,12.637579154968261,10.501389910280704,16271
"Total","Jesus Tinoco","2 Tms",4.2,18,7.71428573,5.78571429,1.33333333,0,0.22222222,0.16666667,0.05555555,0.13333333,1.07142857,0.18181818,0.8,3.405705502175293,3.8189077345837443,16300
"Total","Alex McRae","CHW",2.1,9,3.85714286,0,1,0,0.11111111,0,0.11111111,0.22222222,0.85714286,0.25,0.5,2.3112023733393166,5.538497586708191,16317
"Total","Tyler Mahle","CIN",55.1,227,10.57228916,4.55421687,2.32142857,0.81325301,0.28634361,0.12334802,0.16299559,0.16923077,1.10240964,0.22222222,0.80701754,3.666307138125977,4.626124638369537,16358
"Total","Ryan Castellani","COL",20.1,91,3.54098361,6.19672131,0.57142857,3.09836065,0.08791209,0.15384615,-0.06593406,0.24324324,1.57377049,0.18333333,0.61983471,9.238834855373373,7.5904482761512995,16377
"Total","Reynaldo Lopez","CHW",14.2,65,5.52272727,6.75,0.81818182,1.84090909,0.13846154,0.16923077,-0.03076923,0.20754717,1.5,0.19047619,0.73033708,6.873237972175293,7.369509526408576,16400
"Total","Yonny Chirinos","TBR",6.1,26,9.94736843,1.42105263,7,0,0.26923077,0.03846154,0.23076923,0.25,1.10526316,0.35294118,1,1.9282618921752928,4.059515490957443,16401
"Total","Victor Gonzalez","LAD",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,16408
"Total","Scott Blewett","KCR",0.2,5,13.49999993,13.49999993,1,0,0.2,0.2,0,0.5,4.49999998,0.66666667,1,4.691419782175293,7.583835360797492,16427
"Total","James Norwood","CHC",1,4,0,0,0,0,0,0,0,0.5,2,0.5,0,3.191419792175293,7.047973912954331,16440
"Total","Luis Guillorme","NYM",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.137579244968261,17.374152203708924,16451
"Total","Joe Harvey","COL",1.2,7,10.79999998,0,2,0,0.28571429,0,0.28571429,0.28571429,1.2,0.4,1,0.7914197921752932,4.262318498734629,16459
"Total","Brent Honeywell Jr.","TBR",1.1,7,0,0,0,6.75000002,0,0,0,0.42857143,2.25000001,0.33333333,1,12.88757917496826,7.065008844568034,16466
"Total","Roel Ramirez","STL",0,3,0,0,0,18,0,0,0,1,3,1,-5,29.191419792175292,7.047973912954331,16470
"Total","Dan Altavilla","2 Tms",5.2,28,9.52941176,7.94117647,1.2,3.17647059,0.21428571,0.17857143,0.03571428,0.26086957,1.94117647,0.26666667,0.48780488,8.302732659534758,7.42537293339697,16507
"Total","Jordan Montgomery","NYY",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,16511
"Total","Austin Gomber","COL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,16561
"Total","Erik Swanson","SEA",10.1,43,9.58064516,2.61290323,3.66666667,1.74193548,0.25581395,0.06976744,0.18604651,0.25641026,1.25806452,0.2962963,0.49019608,4.416485211958352,4.504924779321691,16587
"Total","Jonathan Holder","NYY",8.2,47,7.26923077,6.23076923,1.16666667,0,0.14893617,0.12765957,0.0212766,0.35,2.30769231,0.41176471,0.7,3.652958252175293,4.765425787948475,16588
"Total","Bryan Abreu","HOU",11.2,51,10.80000001,5.4,2,0,0.2745098,0.1372549,0.1372549,0.21428571,1.37142857,0.32142857,0.94444444,3.062632992400438,4.125612100656536,16609
"Total","J.P. Feyereisen","2 Tms",16.2,63,7.02,2.7,2.6,1.62,0.20634921,0.07936508,0.12698413,0.18181818,0.9,0.17073171,0.59322034,5.015884971625759,4.648772541589137,16610
"Total","Jeff Brigham","MIA",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.191419792175293,14.76108227020903,16631
"Total","Carlos Sanabria","HOU",1,7,0,18,0,9,0,0.28571429,-0.28571429,0.4,4,0.25,0.76923077,22.191419792175292,18.832805094122886,16634
"Total","Ryan Thompson","TBR",12,54,5.25,3.75,1.4,0.75,0.12962963,0.09259259,0.03703704,0.25,1.41666667,0.275,0.78313253,4.5886440098654875,5.196750995945654,16647
"Total","James Bourque","WSN",1.2,4,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,5.505352260014851,16668
"Total","Julian Merryweather","TOR",6.2,25,13.50000001,4.05,3.33333333,0,0.4,0.12,0.28,0.13636364,0.9,0.25,1,1.5306516647500392,2.370963427375953,16703
"Total","Artie Lewicki","ARI",0.2,4,26.99999987,0,2,0,0.5,0,0.5,0.5,2.99999999,1,1,-2.8085801778247075,-2.8085801778247075,16731
"Total","Josh James","HOU",7.1,36,7.36363637,9.81818182,0.75,1.22727273,0.16666667,0.22222222,-0.05555555,0.28571429,2.18181818,0.33333333,0.68493151,6.600510702175294,6.931358405209286,16794
"Total","Tim Hill","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,16814
"Total","Cam Hill","CLE",9.2,39,6.51724138,2.79310345,2.33333333,1.86206896,0.17948718,0.07692308,0.1025641,0.17647059,0.93103448,0.15384615,0.55555556,5.6741784121752925,5.577723424290058,16840
"Total","Josh Fuentes","COL",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,5.755865595064295,16885
"Total","Luke Weaver","ARI",38.2,180,9.07758621,3.72413793,2.4375,2.32758621,0.21666667,0.08888889,0.12777778,0.29192547,1.62931034,0.3245614,0.68,5.834790581507677,4.790823035673146,16918
"Total","Touki Toussaint","ATL",12,60,10.5,7.5,1.4,2.25,0.23333333,0.16666667,0.06666666,0.25531915,1.83333333,0.29032258,0.60606061,7.108086462175294,5.464984009166559,16929
"Total","Elieser Hernandez","MIA",17,67,11.64705882,1.05882353,11,1.58823529,0.32835821,0.02985075,0.29850746,0.21875,0.94117647,0.28205128,0.9375,3.414045526950109,3.323988151550293,16933
"Total","Sean Newcomb","ATL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1644994735717775,3.1644994735717775,16943
"Total","Trevor Williams","2 Tms",54.2,242,8.06707317,3.78658537,2.13043478,1.48170732,0.20247934,0.09504132,0.10743802,0.27570093,1.5,0.31847134,0.77656676,4.999020508666468,4.619444531842128,16977
"Total","Daniel Mengden","OAK",7.1,36,8.59090909,8.59090909,1,1.22727273,0.19444444,0.19444444,0,0.25,1.90909091,0.3,0.95588235,6.327783432175293,7.184524876339685,16980
"Total","Trevor Hildenberger","NYM",0.1,3,27.00000027,54.00000054,0.5,0,0.33333333,0.66666667,-0.33333334,0,6.00000006,0,1,15.13757927496826,15.137579274968264,17002
"Total","Ariel Jurado","NYM",2.1,12,0,0,0,0,0,0,0,0.45454545,2.14285715,0.41666667,0.8,3.191419792175293,7.323442070341437,17030
"Total","Sean Reid-Foley","2 Tms",7,28,16.71428571,6.42857143,2.6,0,0.46428571,0.17857143,0.28571428,0.13043478,1.14285714,0.3,0.75,1.5840974640116336,2.358286843245844,17034
"Total","Joe Palumbo","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,17035
