num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,DK sal,DK pts
4,5,0,5.93406593,2.96703297,2.0,2.37362637,0.13888889,0.06944444,0.06944445,0.31538462,1.68131868,0.31730769,0.52631579,6.445523906688126,5.896893740619872,9.54545455,3.27272727,2.91666667,1.63636364,0.21472393,0.07361963,0.1411043,0.34666667,1.93939394,0.41818182,0.70143885,4.4796140020871915,3.7360456906731487,23.73626372,11.86813188,8.0,9.49450548,0.55555556,0.27777776,0.27777779999999996,1.26153848,6.72527472,1.26923076,2.10526316,25.782095626752504,23.587574962479486,47.72727275,16.36363635,14.58333335,8.181818199999999,1.07361965,0.36809815,0.7055214999999999,1.73333335,9.696969699999999,2.0909091,3.5071942499999995,22.398070010435962,18.680228453365746,5300.0,8.15
1,8,0,12.70588235,0.79411765,16.0,0.0,0.35555556,0.02222222,0.33333334,0.17073171,0.70588235,0.25925926,0.88888889,0.8466286012885305,2.248905499818084,12.35294118,2.64705882,4.66666667,1.23529412,0.34146341,0.07317073,0.26829268,0.18378378,0.96078431,0.25,0.83710407,3.36065531634962,3.2928312256640084,12.70588235,0.79411765,16.0,0.0,0.35555556,0.02222222,0.33333334,0.17073171,0.70588235,0.25925926,0.88888889,0.8466286012885305,2.248905499818084,98.82352944,21.17647056,37.33333336,9.88235296,2.73170728,0.58536584,2.14634144,1.47027024,7.68627448,2.0,6.69683256,26.885242530796962,26.34264980531207,10800.0,26.15
3,6,0,8.902702699999997,1.75135135,5.08333333,0.43783784,0.25311203,0.04979253,0.2033195,0.20089286,0.92432432,0.25925926,0.62724014,2.544645372681062,3.7695672681695713,9.45,1.51875,6.22222222,1.18125,0.23628692,0.03797468,0.19831224,0.31838565,1.5,0.4,0.83776596,3.5532019138342488,2.912937127737109,26.70810809999999,5.25405405,15.24999999,1.31351352,0.7593360899999999,0.14937759,0.6099585,0.6026785800000001,2.77297296,0.77777778,1.88172042,7.633936118043187,11.308701804508715,56.7,9.1125,37.33333332,7.0875,1.4177215200000002,0.22784808,1.18987344,1.9103139,9.0,2.4000000000000004,5.02659576,21.319211483005493,17.477622766422652,8300.0,4.35
4,5,0,10.38461538,2.07692308,5.0,0.0,0.27777778,0.05555556,0.22222222,0.26,1.23076923,0.36111111,0.75,1.5498051181651604,3.0970767469880416,10.46938775,3.03061224,3.45454545,1.37755102,0.26206897,0.07586207,0.1862069,0.25954198,1.37755102,0.32222222,0.82051282,3.9342007476262992,4.370757640711574,41.53846152,8.30769232,20.0,0.0,1.11111112,0.22222224,0.88888888,1.04,4.92307692,1.44444444,3.0,6.199220472660643,12.388306987952163,52.34693874999999,15.1530612,17.27272725,6.8877551000000015,1.31034485,0.37931035,0.9310345,1.2977098999999999,6.8877551000000015,1.6111111,4.1025641,19.671003738131496,21.853788203557873,5100.0,3.0
4,4,1,11.10483871,2.06854839,5.36842105,0.76209677,0.31775701,0.05919003,0.25856698,0.17725753,0.87096774,0.24210526,0.76687117,2.5987733750392468,2.9910533545078817,10.88059701,2.14925373,5.0625,0.80597015,0.31764706,0.0627451,0.25490196,0.17748918,0.85074627,0.23648649,0.89353612,2.8018707597712007,2.966094543818218,44.41935484,8.27419356,21.4736842,3.04838708,1.27102804,0.23676012,1.03426792,0.70903012,3.48387096,0.96842104,3.06748468,10.395093500156987,11.964213418031528,43.52238804,8.59701492,20.25,3.2238806,1.27058824,0.2509804,1.01960784,0.70995672,3.40298508,0.94594596,3.57414448,11.207483039084805,11.864378175272872,10400.0,23.35
5,3,1,6.83766234,4.20779221,1.625,1.92857143,0.15662651,0.09638554,0.06024097,0.30044843,1.77272727,0.32183908,0.67885117,5.893520276206735,4.65540880324609,8.17714286,3.08571429,2.65,0.92571429,0.23766816,0.0896861,0.14798206,0.21827411,1.08,0.26428571,0.83617747,3.91832369239577,3.2976122756363098,34.1883117,21.03896105,8.125,9.64285715,0.7831325499999999,0.4819277,0.30120485,1.5022421499999998,8.86363635,1.6091954,3.3942558499999995,29.467601381033678,23.277044016230448,24.53142858,9.25714287,7.949999999999998,2.77714287,0.7130044799999999,0.26905830000000003,0.44394618,0.65482233,3.24,0.79285713,2.50853241,11.754971077187312,9.89283682690893,8300.0,8.55
4,4,1,11.64705882,1.05882353,11.0,1.58823529,0.32835821,0.02985075,0.29850746,0.21875,0.94117647,0.28205128,0.9375,3.414045526950109,3.323988151550293,11.8125,1.6875,7.0,2.25,0.31818182,0.04545455,0.27272727,0.19354839,0.9375,0.21621622,0.86538462,4.555202992768377,3.549343812414796,46.58823528,4.23529412,44.0,6.35294116,1.31343284,0.119403,1.19402984,0.875,3.76470588,1.12820512,3.75,13.656182107800436,13.295952606201173,47.25,6.75,28.0,9.0,1.27272728,0.1818182,1.09090908,0.77419356,3.75,0.86486488,3.46153848,18.22081197107351,14.197375249659185,7600.0,19.45
7,2,0,8.72727273,3.95454545,2.20689655,1.09090909,0.21993127,0.09965636,0.12027491,0.24206349,1.36363636,0.28961749,0.57109557,4.438858278032597,4.940796408644228,9.05806452,2.43870968,3.71428571,0.69677419,0.24528302,0.06603774,0.17924528,0.23589744,1.16129032,0.29787234,0.83032491,3.0326628725443374,3.073163010312416,61.09090911,27.68181815,15.448275850000002,7.63636363,1.53951889,0.69759452,0.84192437,1.69444443,9.54545452,2.02732243,3.99766899,31.072007946228176,34.585574860509595,18.11612904,4.87741936,7.42857142,1.39354838,0.49056604,0.13207548,0.35849056,0.47179488,2.32258064,0.59574468,1.66064982,6.065325745088675,6.146326020624832,6900.0,14.75
2,6,1,9.10843374,2.27710843,4.0,0.65060241,0.25,0.0625,0.1875,0.24038462,1.15662651,0.30666667,0.75342466,2.842117344264428,3.1238723983149703,7.26923077,3.11538462,2.33333333,1.88811189,0.17782910000000002,0.07621247,0.10161663,0.31806616,1.65734266,0.34883721,0.73484848,5.3792922153808735,4.529660262360131,18.21686748,4.55421686,8.0,1.30120482,0.5,0.125,0.375,0.48076924,2.31325302,0.61333334,1.50684932,5.684234688528856,6.2477447966299415,43.61538462,18.69230772,13.999999979999998,11.32867134,1.0669746,0.45727482,0.60969978,1.90839696,9.94405596,2.09302326,4.40909088,32.275753292285245,27.177961574160786,7000.0,29.35
2,6,1,9.34615385,3.63461539,2.57142857,2.59615385,0.21686747,0.08433735,0.13253012,0.31506849,1.73076923,0.34615385,0.66666667,6.239793530349207,3.692420959740939,4.74874372,3.25628141,1.45833333,0.81407035,0.12323944,0.08450704,0.0387324,0.28740157,1.46231156,0.31162791,0.82073434,4.570237783198951,5.105467794564838,18.6923077,7.26923078,5.14285714,5.192307700000001,0.43373494,0.1686747,0.26506024,0.63013698,3.46153846,0.6923077,1.33333334,12.479587060698414,7.384841919481878,28.49246232,19.53768846,8.74999998,4.8844221,0.7394366400000001,0.5070422400000001,0.2323944,1.72440942,8.77386936,1.86976746,4.92440604,27.421426699193702,30.63280676738903,6400.0,26.25
2,6,1,7.36363636,1.96363636,3.75,0.49090909,0.2173913,0.05797101,0.15942029,0.23809524,1.03636364,0.28571429,0.73863636,2.8893249018752094,3.5829581467300002,6.02575107,2.89699571,2.08,1.73819742,0.15116279,0.07267442,0.07848837,0.27619048,1.44206009,0.28915663,0.77659574,5.427307994963473,5.25191150995905,14.72727272,3.92727272,7.5,0.98181818,0.4347826,0.11594202,0.31884058,0.47619048,2.07272728,0.57142858,1.47727272,5.778649803750419,7.1659162934600005,36.15450642,17.38197426,12.48,10.42918452,0.90697674,0.43604652,0.47093022,1.65714288,8.65236054,1.7349397800000002,4.65957444,32.56384796978084,31.511469059754294,6700.0,7.8
7,1,1,5.25,3.6,1.45833333,1.5,0.13207547,0.09056604,0.04150943,0.24680851,1.36666667,0.24870466,0.53521127,5.509414524499234,5.479706894023871,7.92857143,3.0,2.64285714,0.85714286,0.20670391,0.07821229,0.12849162,0.25465839,1.30952381,0.30081301,0.71428571,3.7039996973305462,4.132213472236259,36.75,25.2,10.20833331,10.5,0.92452829,0.63396228,0.29056601,1.72765957,9.56666669,1.74093262,3.74647889,38.56590167149464,38.3579482581671,7.92857143,3.0,2.64285714,0.85714286,0.20670391,0.07821229,0.12849162,0.25465839,1.30952381,0.30081301,0.71428571,3.7039996973305462,4.132213472236259,6700.0,0.55
7,1,1,7.10526316,3.55263158,2.0,1.06578947,0.18518519,0.09259259,0.09259260000000001,0.19148936,1.10526316,0.20547945,0.81395349,4.534035123145847,4.9198481858161065,9.80597015,3.76119403,2.60714286,0.94029851,0.26739927,0.1025641,0.16483517,0.20833333,1.1641791000000001,0.26219512,0.76589595,3.6328701101705705,3.803301891862456,49.73684212,24.86842106,14.0,7.460526289999999,1.29629633,0.64814813,0.6481482,1.34042552,7.73684212,1.4383561500000002,5.697674429999998,31.738245862020925,34.438937300712745,9.80597015,3.76119403,2.60714286,0.94029851,0.26739927,0.1025641,0.16483517,0.20833333,1.1641791000000001,0.26219512,0.76589595,3.6328701101705705,3.803301891862456,6500.0,11.4
5,3,1,5.25,3.6,1.45833333,1.5,0.13207547,0.09056604,0.04150943,0.24680851,1.36666667,0.24870466,0.53521127,5.509414524499234,5.479706894023871,7.92857143,3.0,2.64285714,0.85714286,0.20670391,0.07821229,0.12849162,0.25465839,1.30952381,0.30081301,0.71428571,3.7039996973305462,4.132213472236259,26.25,18.0,7.291666650000002,7.5,0.66037735,0.45283019999999996,0.20754715,1.23404255,6.83333335,1.2435233,2.67605635,27.54707262249617,27.39853447011936,23.78571429,9.0,7.928571419999999,2.57142858,0.62011173,0.23463687,0.38547486,0.76397517,3.92857143,0.90243903,2.14285713,11.111999091991636,12.396640416708774,7900.0,19.3
4,4,1,7.6056338000000006,1.52112676,5.0,0.38028169,0.22222222,0.04444444,0.17777778,0.17857143,0.8028168999999999,0.21875,0.80645161,2.684377542175293,4.416423638097398,10.17391304,1.17391304,8.66666667,0.39130435,0.30232558,0.03488372,0.26744186,0.20731707,0.86956522,0.28571429,0.64516129,1.8870719621752927,3.166293502113094,30.422535200000002,6.08450704,20.0,1.52112676,0.88888888,0.17777776,0.71111112,0.71428572,3.2112676,0.875,3.22580644,10.737510168701172,17.665694552389592,40.69565216,4.69565216,34.66666668,1.5652173999999999,1.20930232,0.13953488,1.06976744,0.82926828,3.47826088,1.14285716,2.58064516,7.548287848701171,12.665174008452375,9100.0,5.55
5,4,0,8.72727273,3.95454545,2.20689655,1.09090909,0.21993127,0.09965636,0.12027491,0.24206349,1.36363636,0.28961749,0.57109557,4.438858278032597,4.940796408644228,9.05806452,2.43870968,3.71428571,0.69677419,0.24528302,0.06603774,0.17924528,0.23589744,1.16129032,0.29787234,0.83032491,3.0326628725443374,3.073163010312416,43.63636364999999,19.77272725,11.03448275,5.45454545,1.09965635,0.4982818,0.60137455,1.21031745,6.8181818000000005,1.4480874499999998,2.85547785,22.194291390162984,24.703982043221146,36.23225808,9.75483872,14.85714284,2.78709676,0.98113208,0.26415096,0.71698112,0.94358976,4.64516128,1.19148936,3.32129964,12.13065149017735,12.292652041249664,6400.0,17.9
2,7,0,9.2368421,4.97368421,1.85714286,0.71052632,0.24074074,0.12962963,0.11111111,0.21276596,1.34210526,0.27272727,0.83333333,3.79324470583187,4.217113661809842,8.07476636,3.91121495,2.06451613,1.13551402,0.20846906,0.10097719999999999,0.10749186,0.25182482,1.40186916,0.29850746,0.78299776,4.404685719399716,4.584998574361012,18.4736842,9.94736842,3.71428572,1.42105264,0.48148148,0.25925926,0.22222222,0.42553192,2.68421052,0.54545454,1.66666666,7.58648941166374,8.434227323619684,56.52336452,27.37850465,14.45161291,7.94859814,1.45928342,0.7068404,0.75244302,1.76277374,9.81308412,2.08955222,5.48098432,30.832800035798012,32.094990020527085,5600.0,4.5
2,7,0,6.13636364,0.92045455,6.66666667,0.61363636,0.16949153,0.02542373,0.1440678,0.22727273,0.95454545,0.25842697,0.75342466,3.409254087803604,4.557933145855162,9.0412844,1.98165138,4.5625,1.61009174,0.24745763,0.05423729,0.19322034,0.22661871,1.08715596,0.26041667,0.77669903,4.194208961973975,4.186335454821882,12.27272728,1.8409091,13.33333334,1.22727272,0.33898306,0.05084746,0.2881356,0.45454546,1.9090909,0.51685394,1.50684932,6.818508175607208,9.115866291710324,63.28899079999999,13.87155966,31.9375,11.27064218,1.73220341,0.37966103,1.35254238,1.58633097,7.61009172,1.82291669,5.43689321,29.359462733817825,29.30434818375317,7200.0,17.2
2,7,0,9.58878505,3.28037383,2.92307692,0.5046729,0.24516129,0.08387097,0.16129032,0.25714286,1.37383178,0.34,0.72614108,3.028589613538938,4.148561723176241,10.31707317,2.52439024,4.08695652,1.75609756,0.27893175,0.06824926,0.21068249,0.23548387,1.17073171,0.28078818,0.77747989,4.289733659255133,3.857635055845831,19.1775701,6.56074766,5.84615384,1.0093458,0.49032258,0.16774194,0.32258064,0.51428572,2.74766356,0.68,1.45228216,6.057179227077876,8.297123446352481,72.21951219,17.67073168,28.60869564,12.29268292,1.95252225,0.4777448200000001,1.47477743,1.6483870900000002,8.19512197,1.96551726,5.442359229999999,30.028135614785928,27.003445390920817,8100.0,13.65
5,4,0,8.50276243,2.98342541,2.85,1.49171271,0.22178988,0.07782101,0.14396887,0.24137931,1.25966851,0.2754491,0.72307692,4.579734688377004,4.510502810939671,10.8,1.90588235,5.66666667,1.11176471,0.29310345,0.05172414,0.24137931,0.22429907,1.05882353,0.28873239,0.60150376,3.1644994735717766,3.2313434334440894,42.51381215000001,14.91712705,14.25,7.45856355,1.1089494,0.38910505,0.71984435,1.2068965500000002,6.29834255,1.3772455,3.6153845999999996,22.898673441885013,22.552514054698356,43.2,7.623529400000001,22.66666668,4.44705884,1.1724138000000002,0.20689656,0.96551724,0.89719628,4.23529412,1.15492956,2.40601504,12.657997894287107,12.925373733776354,8400.0,-7.55
2,7,0,8.51538461,3.11538461,2.73333333,1.03846154,0.21925134,0.08021389999999999,0.13903744,0.23391813,1.26923077,0.28,0.67346939,3.8811265698148256,3.4556377578938515,8.39189189,2.91891892,2.875,0.91216216,0.22115385,0.07692308,0.14423077,0.25668449,1.2972973,0.31386861,0.70491803,3.8388752149095913,3.5860995845450483,17.03076922,6.23076922,5.46666666,2.07692308,0.43850268,0.16042779999999998,0.27807488,0.46783626,2.53846154,0.56,1.34693878,7.762253139629651,6.911275515787701,58.74324323,20.43243244,20.125,6.38513512,1.54807695,0.53846156,1.00961539,1.79679143,9.0810811,2.19708027,4.93442621,26.872126504367138,25.102697091815337,8400.0,32.75
2,7,0,10.06779661,3.20338983,3.14285714,1.83050847,0.26829268,0.08536585,0.18292683,0.21621622,1.16949153,0.25,0.48913043,4.791161836989916,4.398028066701368,9.0,4.39534884,2.04761905,0.8372093,0.22751323,0.11111111,0.11640212,0.23353293,1.39534884,0.28925619999999996,0.71691176,3.8420483431768377,4.969301977961563,20.13559322,6.40677966,6.28571428,3.66101694,0.53658536,0.17073170000000001,0.36585366,0.43243244,2.33898306,0.5,0.97826086,9.582323673979833,8.796056133402736,63.0,30.76744188,14.333333350000002,5.860465100000001,1.59259261,0.77777777,0.8148148399999999,1.63473051,9.76744188,2.0247933999999996,5.01838232,26.894338402237864,34.78511384573094,7300.0,14.5
4,5,0,11.18571429,5.01428572,2.23076923,2.31428571,0.26126126,0.11711712,0.14414414,0.27551020000000004,1.71428571,0.33333333,0.82278481,5.666150584968263,5.091196262902671,8.79775281,0.91011236,9.66666667,1.21348315,0.25438596,0.02631579,0.22807017,0.22222222,0.91011236,0.26315789,0.55555556,3.4409499449682617,3.747467376507853,44.74285716,20.05714288,8.92307692,9.25714284,1.04504504,0.46846848,0.57657656,1.1020408000000002,6.85714284,1.33333332,3.29113924,22.664602339873053,20.364785051610685,43.98876405,4.5505618,48.33333335,6.06741575,1.2719298,0.13157895,1.14035085,1.1111111,4.5505618,1.31578945,2.7777778,17.204749724841307,18.737336882539264,7100.0,12.9
4,5,0,5.49152542,2.74576271,2.0,1.22033898,0.14814815,0.07407407,0.07407408,0.23181818,1.16949153,0.24431818,0.73248408,4.875603422597318,4.666489543183722,9.12162162,3.64864865,2.5,0.85135135,0.23734177,0.09493671,0.14240506,0.24381625,1.33783784,0.30845771,0.77006508,3.7062526405383247,3.63702899409818,21.96610168,10.98305084,8.0,4.88135592,0.5925925999999999,0.29629628,0.29629632,0.92727272,4.67796612,0.97727272,2.92993632,19.502413690389268,18.66595817273489,45.6081081,18.24324325,12.5,4.25675675,1.18670885,0.47468355,0.7120253000000001,1.21908125,6.6891892,1.54228855,3.8503254,18.531263202691623,18.1851449704909,6300.0,13.2
3,5,1,7.11486486,2.55405405,2.78571429,0.91216216,0.19402985,0.06965174,0.12437811,0.23243243,1.15540541,0.26573427,0.72,3.7414236708961512,4.174066339900866,8.94267516,1.71974522,5.2,1.71974522,0.23214286,0.04464286,0.1875,0.27884615,1.29936306,0.32,0.71428571,4.339439234716968,3.722826772895078,21.34459458,7.66216215,8.35714287,2.73648648,0.5820895500000001,0.20895522,0.37313433,0.69729729,3.46621623,0.7972028099999999,2.16,11.224271012688458,12.5221990197026,44.713375799999994,8.5987261,26.0,8.5987261,1.1607143,0.2232143,0.9375,1.3942307500000002,6.4968153,1.6,3.57142855,21.69719617358484,18.61413386447539,7000.0,13.65
1,7,1,7.71428571,7.71428571,1.0,3.85714285,0.18181818,0.18181818,0.0,0.22222222,1.71428571,0.16666667,0.76923077,9.566150574968262,6.6130084628161345,9.0,2.25,4.0,4.5,0.18181818,0.04545455,0.13636363,0.35,2.0,0.35714286,0.64516129,9.13757915496826,4.819484532624483,7.71428571,7.71428571,1.0,3.85714285,0.18181818,0.18181818,0.0,0.22222222,1.71428571,0.16666667,0.76923077,9.566150574968262,6.6130084628161345,63.0,15.75,28.0,31.5,1.27272726,0.31818185000000004,0.95454541,2.45,14.0,2.50000002,4.51612903,63.96305408477782,33.73639172837138,6200.0,-13.2
2,7,0,7.71428572,2.67032967,2.88888889,0.59340659,0.22033898,0.07627119,0.14406779,0.22641509,1.08791209,0.27848101,0.77639752,3.3967478419597072,4.102041651496397,7.23012552,3.84100418,1.88235294,0.79079498,0.17777778,0.09444444,0.08333334,0.28706625,1.56903766,0.336,0.71547421,4.168345661622752,4.637805431157066,15.42857144,5.34065934,5.77777778,1.18681318,0.44067796,0.15254238,0.28813558,0.45283018,2.17582418,0.55696202,1.55279504,6.793495683919415,8.204083302992794,50.61087864,26.88702926,13.17647058,5.53556486,1.24444446,0.6611110800000001,0.58333338,2.00946375,10.98326362,2.3520000000000003,5.00831947,29.17841963135926,32.464638018099464,7900.0,21.35
1,7,1,6.27906976,2.51162791,2.5,1.25581395,0.15151515,0.06060606,0.09090909,0.31666667,1.60465116,0.34693878,0.99056604,4.620224944760966,4.331391600271236,10.26,3.06,3.35294118,1.08,0.27403846,0.08173077,0.19230769,0.22043011,1.16,0.28455285,0.71428571,3.7461936569213865,3.630128815770149,6.27906976,2.51162791,2.5,1.25581395,0.15151515,0.06060606,0.09090909,0.31666667,1.60465116,0.34693878,0.99056604,4.620224944760966,4.331391600271236,71.82,21.42,23.47058826,7.56,1.91826922,0.57211539,1.34615383,1.54301077,8.12,1.99186995,4.999999969999998,26.22335559844971,25.41090171039104,8700.0,-7.15
1,8,0,11.09815951,4.14110429,2.68,1.65644172,0.26377953,0.09842519999999999,0.16535433,0.29515419,1.69325153,0.375,0.69230769,4.4667887496932135,4.324149940262867,8.37433155,2.31016043,3.625,1.58823529,0.21722846,0.05992509,0.15730337,0.25,1.2513368999999999,0.28333333,0.72755418,4.4632449189552315,4.239436941295328,11.09815951,4.14110429,2.68,1.65644172,0.26377953,0.09842519999999999,0.16535433,0.29515419,1.69325153,0.375,0.69230769,4.4667887496932135,4.324149940262867,66.99465239999999,18.48128344,29.0,12.70588232,1.73782768,0.47940072,1.25842696,2.0,10.010695199999999,2.26666664,5.82043344,35.70595935164186,33.91549553036263,8500.0,28.15
0,9,0,9.8411215,1.26168224,7.8,1.51401869,0.30232558,0.03875969,0.26356589,0.17886179,0.75700935,0.20253165,0.43010753,3.5782672459789664,2.774216475062862,7.77272727,1.94318182,4.0,0.81818182,0.2,0.05,0.15,0.29494382,1.40909091,0.35272727,0.78397213,3.332914605497793,3.993295452599054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.95454543,17.48863638,36.0,7.363636379999999,1.8,0.45,1.35,2.65449438,12.68181819,3.17454543,7.05574917,29.996231449480128,35.93965907339149,10100.0,18.75
1,8,0,11.09815951,4.14110429,2.68,1.65644172,0.26377953,0.09842519999999999,0.16535433,0.29515419,1.69325153,0.375,0.69230769,4.4667887496932135,4.324149940262867,8.37433155,2.31016043,3.625,1.58823529,0.21722846,0.05992509,0.15730337,0.25,1.2513368999999999,0.28333333,0.72755418,4.4632449189552315,4.239436941295328,11.09815951,4.14110429,2.68,1.65644172,0.26377953,0.09842519999999999,0.16535433,0.29515419,1.69325153,0.375,0.69230769,4.4667887496932135,4.324149940262867,66.99465239999999,18.48128344,29.0,12.70588232,1.73782768,0.47940072,1.25842696,2.0,10.010695199999999,2.26666664,5.82043344,35.70595935164186,33.91549553036263,8000.0,22.55
2,7,0,7.71428571,1.75324675,4.4,1.75324675,0.20952381,0.04761905,0.16190476,0.25,1.16883117,0.27397259999999996,0.82608696,4.540176554968261,4.319961996590649,9.20454546,1.53409091,6.0,1.84090909,0.25862069,0.04310345,0.21551724,0.2,0.92045455,0.21621622,0.91836735,4.364851884968261,3.788488833714076,15.42857142,3.5064935,8.8,3.5064935,0.41904762,0.0952381,0.32380952,0.5,2.33766234,0.5479451999999999,1.65217392,9.080353109936523,8.639923993181299,64.43181822,10.73863637,42.0,12.88636363,1.81034483,0.30172415,1.50862068,1.4,6.44318185,1.51351354,6.42857145,30.55396319477783,26.519421835998532,8500.0,0.55
1,8,0,2.7,3.78,0.71428571,0.81,0.06369427,0.08917197,-0.025477700000000002,0.34042553,1.86,0.34883721,0.68027211,5.068347282412899,5.5710281276360165,8.12030075,4.26315789,1.9047618999999998,0.81203008,0.22099448,0.1160221,0.10497238,0.18987342,1.15037594,0.22807018,0.71729958,4.082632026024541,4.515314236573143,2.7,3.78,0.71428571,0.81,0.06369427,0.08917197,-0.025477700000000002,0.34042553,1.86,0.34883721,0.68027211,5.068347282412899,5.5710281276360165,64.962406,34.10526312,15.238095199999998,6.49624064,1.76795584,0.9281768,0.83977904,1.51898736,9.20300752,1.82456144,5.73839664,32.66105620819633,36.12251389258515,5400.0,-2.25
3,6,0,7.26395939,3.97461929,1.82758621,0.95939086,0.18402778,0.10069444,0.08333334,0.26190476,1.44670051,0.30102041,0.77097506,4.397592059481327,4.21604036740326,6.64925373,2.61940299,2.53846154,0.60447761,0.17460317,0.06878307,0.1058201,0.25294118,1.25373134,0.28985507,0.63197026,3.5674845435717786,4.405219270318443,21.79187817,11.92385787,5.48275863,2.87817258,0.55208334,0.30208332,0.25000002,0.7857142800000001,4.34010153,0.90306123,2.31292518,13.192776178443983,12.648121102209783,39.89552238,15.71641794,15.23076924,3.62686566,1.04761902,0.41269842,0.6349206000000001,1.51764708,7.522388040000001,1.73913042,3.79182156,21.404907261430672,26.43131562191066,5900.0,2.8
3,5,1,5.4,3.49411765,1.54545455,2.85882353,0.1328125,0.0859375,0.046875,0.30701754,1.62352941,0.29213483,0.9039548000000001,7.447895439791264,6.1717440138845,6.96774194,1.95967742,3.55555556,1.52419355,0.18934911,0.05325444,0.13609467,0.26582278,1.23387097,0.29166667,0.68720379,4.517914011029827,4.3099740345856326,16.200000000000006,10.48235295,4.63636365,8.57647059,0.3984375,0.2578125,0.140625,0.92105262,4.87058823,0.8764044900000001,2.7118644,22.343686319373788,18.5152320416535,34.838709699999995,9.7983871,17.777777800000006,7.620967749999998,0.94674555,0.2662722,0.68047335,1.3291138999999998,6.16935485,1.4583333500000002,3.43601895,22.58957005514913,21.549870172928166,5900.0,-11.4
3,5,1,10.06363636,3.92727273,2.5625,0.49090909,0.24848485,0.0969697,0.15151515,0.25170068,1.44545455,0.33653846,0.74712644,3.1050594201873185,4.38989182645077,8.93918919,2.55405405,3.5,1.09459459,0.24257426,0.06930693,0.17326733,0.24064171,1.19594595,0.29323308,0.63241107,3.6042610260561534,3.0583362968333283,30.19090908,11.78181819,7.6875,1.47272727,0.74545455,0.29090910000000003,0.45454545,0.75510204,4.33636365,1.00961538,2.24137932,9.315178260561957,13.169675479352307,44.69594595,12.77027025,17.5,5.47297295,1.2128713,0.34653465,0.86633665,1.20320855,5.9797297500000015,1.4661654,3.16205535,18.021305130280766,15.291681484166643,6700.0,5.0
3,5,1,7.53488372,7.22093023,1.04347826,0.31395349,0.19354839,0.18548387,0.00806452,0.18181818,1.43023256,0.22666667,0.88669951,4.437041579867671,5.65946902406488,8.02702703,4.37837838,1.83333333,0.0,0.20496894,0.11180124,0.0931677,0.24285714,1.40540541,0.31192661,0.8490565999999999,2.909372489318528,3.768424998366601,22.60465116,21.66279069,3.1304347800000003,0.94186047,0.5806451699999999,0.55645161,0.024193560000000003,0.5454545399999999,4.29069768,0.68000001,2.66009853,13.311124739603011,16.978407072194642,40.13513515,21.8918919,9.16666665,0.0,1.0248447,0.5590062,0.4658385,1.2142857,7.02702705,1.55963305,4.245283000000001,14.546862446592641,18.842124991833003,7300.0,17.3
3,5,1,10.60714286,2.08928571,5.07692308,1.92857143,0.27272727,0.05371901,0.21900826,0.27876106,1.35714286,0.34,0.71428571,4.341148023671527,3.7942819743816334,9.12676056,1.26760563,7.2,0.63380282,0.25622776,0.03558719,0.22064057,0.25925926,1.12676056,0.33505155,0.75342466,2.472462826487023,2.8428399551922166,31.82142858,6.2678571299999986,15.23076924,5.7857142900000005,0.81818181,0.16115702999999998,0.65702478,0.83628318,4.07142858,1.02,2.14285713,13.02344407101458,11.3828459231449,45.6338028,6.33802815,36.0,3.1690141,1.2811388,0.17793594999999998,1.10320285,1.2962962999999998,5.6338028,1.67525775,3.7671233,12.362314132435115,14.214199775961086,8400.0,4.45
3,5,1,7.66216216,3.28378378,2.33333333,2.00675676,0.18918919,0.08108108,0.10810811,0.29,1.54054054,0.31543624,0.67092652,5.570841024141778,4.671740590860859,7.23529412,3.17647059,2.27777778,0.70588235,0.19806763,0.08695652,0.11111111,0.2,1.07843137,0.23076923,0.79365079,3.682122597317045,4.530241805681593,22.98648648,9.85135134,6.999999989999999,6.02027028,0.56756757,0.24324324,0.32432433,0.8699999999999999,4.62162162,0.94630872,2.01277956,16.712523072425338,14.015221772582574,36.1764706,15.88235295,11.3888889,3.52941175,0.99033815,0.4347826,0.55555555,1.0,5.392156849999999,1.15384615,3.96825395,18.410612986585225,22.65120902840796,7300.0,13.05
